8829;Tolppa;3
8831;Tottijärvi;3
8832;Tottijärvi;3
8840;Paloasema (8840);S
8841;Paloasema (8841);S
8842;Korpiniitty (8842);S
8843;Korpiniitty (8843);S
8844;Ranta-Koivisto (8844);S
8845;Ranta-Koivisto (8845);S
8846;Suntinmäenkuja (8846);S
8847;Suntinmäenkuja (8847);S
8848;Liuksialan koulu (8848);S
8849;Liuksialan koulu (8849);S
8850;Uotila (8850);S
8851;Uotila (8851);S
8852;Utukanpolku (8852);S
8853;Utukanpolku (8853);S
8854;Pajutila (8854);S
8855;Pajutila (8855);S
8856;Ketunpolku (8856);S
8857;Ketunpolku (8857);S
8858;Saarenmaantie (8858);S
8859;Saarenmaantie (8859);S
8860;Ruishuhta (8860);S
8861;Ruishuhta (8861);S
8862;Ruokoniityntie (8862);S
8863;Ruokoniityntie (8863);S
8866;Toikkola (8866);S
8867;Toikkola (8867);S
8868;Tähkätie (8868);S
8869;Tähkätie (8869);S
8870;Leru (8870);S
8871;Leru (8871);S
8872;Liuksiala (8872);S
8873;Liuksiala (8873);S
8874;Koivikko (8874);S
8875;Koivikko (8875);S
8876;Ahulisto (8876);S
8877;Ahulisto (8877);S
8878;Varsamäentie (8878);S
8879;Varsamäentie (8879);S
8880;Vedenottamontie (8880);S
8881;Vedenottamontie (8881);S
8882;Suojoki (8882);S
8883;Suojoki (8883);S
8884;Antinkärki (8884);S
8885;Antinkärki (8885);S
8886;Kaarina Maununtyttären tie 617 (8886);S
8887;Kaarina Maununtyttären tie 617 (8887);S
8888;Ohtola (8888);S
8889;Ohtola (8889);S
8890;Klemola (8890);S
8891;Klemola (8891);S
8892;Killinmäki (8892);S
8893;Killinmäki (8893);S
8894;Kurunkyläntie (8894);S
8895;Kurunkyläntie (8895);S
8896;Savo (8896);S
8897;Savo (8897);S
8898;Pääskyniementie (8898);S
8899;Pääskyniementie (8899);S
8900;Haapaniemi (8900);S
8901;Haapaniemi (8901);S
8902;Mikkolantie (8902);S
8903;Mikkolantie (8903);S
8904;Mustalahdentie (8904);S
8905;Mustalahdentie (8905);S
8906;Pohjanperä (8906);S
8907;Pohjanperä (8907);S
8908;Rantalantie (8908);S
8909;Rantalantie (8909);S
8910;Papinsaarentie (8910);S
8911;Papinsaarentie (8911);S
8912;Murtoniementie (8912);S
8913;Murtoniementie (8913);S
8914;Alhontie (8914);S
8915;Alhontie (8915);S
8916;Kokojärvi (8916);S
8917;Kokojärvi (8917);S
8918;Kokonniemi (8918);S
8919;Kokonniemi (8919);S
8920;Kuohenmaa (8920);S
8921;Kuohenmaa (8921);S
8922;Metsäpellontie (8922);S
8923;Metsäpellontie (8923);S
8924;Viiritie (8924);S
8925;Viiritie (8925);S
8926;Kaarina Maununtyttären tie1820 (8926);S
8927;Kaarina Maununtyttären tie1820 (8927);S
8928;Ojalantie (8928);S
8929;Ojalantie (8929);S
8930;Valkeakosken raja (8930);S
8931;Valkeakosken raja (8931);S
8940;Kangasalan ammattiopisto (8940);2
10000;Valkeakosken linja-autoasema (10000);S
10010;HAMK (Valkeakoski) (10010);S
10011;HAMK (Valkeakoski) (10011);S
